flightNumber,operationDate,Search,origAirportID,destAirportID,aircraftID,dptDateTimeSch,arrDateTimeSch,aircraftSwap,CancelledFlight,dptDateTimeNew,arrDateTimeNew,delayMinutes
852,28/12/2016 00:00,852DOH,DOH,DXB,A0WGS,28/12/2016 08:50,28/12/2016 09:55,,0,28/12/2016 09:45,28/12/2016 10:50,55
83,28/12/2016 00:00,83DXB,DXB,GVA,A0WGT,28/12/2016 10:50,28/12/2016 17:55,,0,28/12/2016 10:50,28/12/2016 17:55,0
84,28/12/2016 00:00,84GVA,GVA,DXB,A0WGT,28/12/2016 19:40,29/12/2016 02:05,,0,28/12/2016 19:40,29/12/2016 02:05,0
855,28/12/2016 00:00,855DXB,DXB,KWI,A0WGT,28/12/2016 03:45,28/12/2016 05:40,,0,28/12/2016 04:00,28/12/2016 05:55,15
856,28/12/2016 00:00,856KWI,KWI,DXB,A0WGT,28/12/2016 06:55,28/12/2016 08:35,,0,28/12/2016 07:10,28/12/2016 08:50,15
528,28/12/2016 00:00,528DXB,DXB,HYD,A0WGU,28/12/2016 10:50,28/12/2016 14:20,,0,28/12/2016 10:50,28/12/2016 14:20,0
529,28/12/2016 00:00,529HYD,HYD,DXB,A0WGU,28/12/2016 15:50,28/12/2016 19:59,,0,28/12/2016 15:50,28/12/2016 19:59,0
565,28/12/2016 00:00,565BLR,BLR,DXB,A0WGU,28/12/2016 04:55,28/12/2016 09:00,,0,28/12/2016 04:55,28/12/2016 09:00,0
102,28/12/2016 00:00,102MXP,MXP,DXB,A0WGW,28/12/2016 09:10,28/12/2016 15:20,,0,28/12/2016 09:10,28/12/2016 15:20,0
332,28/12/2016 00:00,332DXB,DXB,MNL,A0WGX,28/12/2016 23:50,29/12/2016 08:00,,0,28/12/2016 23:50,29/12/2016 08:00,0
338,27/12/2016 00:00,338CEB,CEB,CRK,A0WGX,28/12/2016 09:05,28/12/2016 10:25,,0,28/12/2016 09:05,28/12/2016 10:25,0
338,27/12/2016 00:00,338CRK,CRK,DXB,A0WGX,28/12/2016 11:50,28/12/2016 21:10,,0,28/12/2016 11:50,28/12/2016 21:10,0
125,28/12/2016 00:00,125DXB,DXB,VIE,A0WGY,28/12/2016 12:50,28/12/2016 19:00,,0,28/12/2016 12:50,28/12/2016 19:00,0
126,28/12/2016 00:00,126VIE,VIE,DXB,A0WGY,28/12/2016 21:00,29/12/2016 02:40,,0,28/12/2016 21:00,29/12/2016 02:40,0
967,28/12/2016 00:00,967DXB,DXB,MHD,A0WGY,28/12/2016 03:20,28/12/2016 05:40,,0,28/12/2016 03:20,28/12/2016 05:40,0
968,28/12/2016 00:00,968MHD,MHD,DXB,A0WGY,28/12/2016 07:05,28/12/2016 09:35,,0,28/12/2016 07:05,28/12/2016 09:35,0
213,28/12/2016 00:00,213DXB,DXB,FLL,A0WIA,28/12/2016 23:30,29/12/2016 15:55,,0,28/12/2016 23:30,29/12/2016 15:55,0
214,28/12/2016 00:00,214FLL,FLL,DXB,A0WIA,28/12/2016 01:20,28/12/2016 15:40,,0,28/12/2016 01:20,28/12/2016 15:40,0
304,28/12/2016 00:00,304DXB,DXB,PVG,A0WIG,28/12/2016 05:15,28/12/2016 13:05,,0,28/12/2016 08:15,28/12/2016 16:05,180
305,28/12/2016 00:00,305PVG,PVG,DXB,A0WIG,28/12/2016 22:15,29/12/2016 08:20,,0,28/12/2016 22:15,29/12/2016 08:20,0
877,28/12/2016 00:00,877DXB,DXB,DOH,A0WIJ,28/12/2016 09:05,28/12/2016 10:20,,0,28/12/2016 09:05,28/12/2016 10:20,0
878,28/12/2016 00:00,878DOH,DOH,DXB,A0WIJ,28/12/2016 11:50,28/12/2016 13:00,,0,28/12/2016 11:50,28/12/2016 13:00,0
975,28/12/2016 00:00,975DXB,DXB,IKA,A0WIJ,28/12/2016 22:25,29/12/2016 00:40,,0,28/12/2016 22:25,29/12/2016 00:40,0
723,28/12/2016 00:00,723DXB,DXB,ADD,A0WIK,28/12/2016 06:30,28/12/2016 10:45,,0,28/12/2016 07:05,28/12/2016 11:20,35
724,28/12/2016 00:00,724ADD,ADD,DXB,A0WIK,28/12/2016 12:40,28/12/2016 16:50,,0,28/12/2016 12:40,28/12/2016 16:50,0
835,28/12/2016 00:00,835DXB,DXB,BAH,A0WIK,28/12/2016 22:10,28/12/2016 23:25,,0,28/12/2016 22:10,28/12/2016 23:25,0
326,27/12/2016 00:00,326INC,INC,CGO,A0WIO,28/12/2016 07:30,28/12/2016 09:10,,0,28/12/2016 07:30,28/12/2016 09:10,0
327,28/12/2016 00:00,327CGO,CGO,INC,A0WIO,28/12/2016 12:55,28/12/2016 14:35,,0,28/12/2016 12:55,28/12/2016 14:35,0
327,28/12/2016 00:00,327INC,INC,DXB,A0WIO,28/12/2016 16:20,29/12/2016 00:30,,0,28/12/2016 16:20,29/12/2016 00:30,0
532,28/12/2016 00:00,532DXB,DXB,COK,A0WIR,28/12/2016 17:45,28/12/2016 21:35,,0,28/12/2016 17:45,28/12/2016 21:35,0
533,28/12/2016 00:00,533COK,COK,DXB,A0WIR,28/12/2016 23:00,29/12/2016 03:05,,0,28/12/2016 23:00,29/12/2016 03:05,0
839,28/12/2016 00:00,839DXB,DXB,BAH,A0WIR,28/12/2016 12:20,28/12/2016 13:40,A0WIU,0,28/12/2016 12:20,28/12/2016 13:40,0
840,28/12/2016 00:00,840BAH,BAH,DXB,A0WIR,28/12/2016 14:45,28/12/2016 16:00,A0WIU,0,28/12/2016 14:45,28/12/2016 16:00,0
971,28/12/2016 00:00,971DXB,DXB,IKA,A0WIR,28/12/2016 03:50,28/12/2016 06:10,,0,28/12/2016 06:08,28/12/2016 08:28,138
972,28/12/2016 00:00,972IKA,IKA,DXB,A0WIR,28/12/2016 07:25,28/12/2016 09:35,,0,28/12/2016 09:43,28/12/2016 11:53,138
538,28/12/2016 00:00,538DXB,DXB,AMD,A0WIU,28/12/2016 19:00,28/12/2016 21:30,,0,28/12/2016 19:00,28/12/2016 21:30,0
539,28/12/2016 00:00,539AMD,AMD,DXB,A0WIU,28/12/2016 22:55,29/12/2016 02:10,,0,28/12/2016 22:55,29/12/2016 02:10,0
508,28/12/2016 00:00,508DXB,DXB,BOM,A0WIW,28/12/2016 12:00,28/12/2016 15:05,,0,28/12/2016 12:00,28/12/2016 15:05,0
509,28/12/2016 00:00,509BOM,BOM,DXB,A0WIW,28/12/2016 16:30,28/12/2016 19:55,,0,28/12/2016 16:30,28/12/2016 19:55,0
862,28/12/2016 00:00,862DXB,DXB,MCT,A0WIW,28/12/2016 04:30,28/12/2016 05:45,,0,28/12/2016 07:09,28/12/2016 08:24,159
863,28/12/2016 00:00,863MCT,MCT,DXB,A0WIW,28/12/2016 06:50,28/12/2016 07:55,,0,28/12/2016 09:24,28/12/2016 10:29,154
407,28/12/2016 00:00,407AKL,AKL,MEL,A0WLA,28/12/2016 05:50,28/12/2016 09:50,,0,28/12/2016 05:50,28/12/2016 09:50,0
407,28/12/2016 00:00,407MEL,MEL,DXB,A0WLA,28/12/2016 11:30,29/12/2016 01:35,,0,28/12/2016 11:30,29/12/2016 01:35,0
306,28/12/2016 00:00,306DXB,DXB,PEK,A0WLB,28/12/2016 23:30,29/12/2016 06:45,,0,28/12/2016 23:30,29/12/2016 06:45,0
420,28/12/2016 00:00,420DXB,DXB,PER,A0WLC,28/12/2016 23:00,29/12/2016 09:35,,0,28/12/2016 23:00,29/12/2016 09:35,0
857,28/12/2016 00:00,857DXB,DXB,KWI,A0WLC,28/12/2016 10:50,28/12/2016 12:45,,0,28/12/2016 10:50,28/12/2016 12:45,0
858,28/12/2016 00:00,858KWI,KWI,DXB,A0WLC,28/12/2016 14:45,28/12/2016 16:30,,0,28/12/2016 14:45,28/12/2016 16:30,0
203,28/12/2016 00:00,203DXB,DXB,JFK,A0WLD,28/12/2016 22:35,29/12/2016 13:15,,0,28/12/2016 22:35,29/12/2016 13:15,0
412,28/12/2016 00:00,412DXB,DXB,SYD,A0WLE,28/12/2016 06:15,28/12/2016 20:00,,0,28/12/2016 06:15,28/12/2016 20:00,0
412,28/12/2016 00:00,412SYD,SYD,CHC,A0WLE,28/12/2016 21:45,29/12/2016 00:50,,0,28/12/2016 21:45,29/12/2016 00:50,0
424,28/12/2016 00:00,424DXB,DXB,PER,A0WLF,28/12/2016 06:45,28/12/2016 17:35,,0,28/12/2016 08:00,28/12/2016 18:50,75
425,28/12/2016 00:00,425PER,PER,DXB,A0WLF,28/12/2016 21:40,29/12/2016 08:40,,0,28/12/2016 21:40,29/12/2016 08:40,0
75,28/12/2016 00:00,75DXB,DXB,CDG,A0WLG,28/12/2016 10:50,28/12/2016 18:30,,0,28/12/2016 10:50,28/12/2016 18:30,0
76,28/12/2016 00:00,76CDG,CDG,DXB,A0WLG,28/12/2016 20:35,29/12/2016 03:20,,0,28/12/2016 20:35,29/12/2016 03:20,0
202,28/12/2016 00:00,202JFK,JFK,DXB,A0WLH,28/12/2016 04:00,28/12/2016 16:15,,0,28/12/2016 04:00,28/12/2016 16:15,0
421,28/12/2016 00:00,421PER,PER,DXB,A0WLI,28/12/2016 14:20,29/12/2016 01:25,,0,28/12/2016 14:20,29/12/2016 01:25,0
355,28/12/2016 00:00,355SIN,SIN,DXB,A0WLJ,28/12/2016 13:00,28/12/2016 21:00,,0,28/12/2016 13:00,28/12/2016 21:00,0
9,28/12/2016 00:00,9DXB,DXB,LGW,A0WLL,28/12/2016 10:35,28/12/2016 18:25,,0,28/12/2016 10:35,28/12/2016 18:25,0
10,28/12/2016 00:00,10LGW,LGW,DXB,A0WLL,28/12/2016 20:25,29/12/2016 03:20,,0,28/12/2016 20:25,29/12/2016 03:20,0
204,28/12/2016 00:00,204JFK,JFK,DXB,A0WLM,28/12/2016 15:40,29/12/2016 04:10,,0,28/12/2016 15:40,29/12/2016 04:10,0
201,28/12/2016 00:00,201DXB,DXB,JFK,A0WLN,28/12/2016 04:30,28/12/2016 18:55,,0,28/12/2016 05:05,28/12/2016 19:30,35
208,28/12/2016 00:00,208JFK,JFK,DXB,A0WLN,28/12/2016 21:35,29/12/2016 10:05,,0,28/12/2016 21:35,29/12/2016 10:05,0
8,28/12/2016 00:00,8LHR,LHR,DXB,A0WLP,28/12/2016 09:10,28/12/2016 16:00,,0,28/12/2016 09:10,28/12/2016 16:00,0
3,28/12/2016 00:00,3DXB,DXB,LHR,A0WLQ,28/12/2016 10:30,28/12/2016 18:20,,0,28/12/2016 10:30,28/12/2016 18:20,0
4,28/12/2016 00:00,4LHR,LHR,DXB,A0WLQ,28/12/2016 20:20,29/12/2016 03:05,,0,28/12/2016 20:20,29/12/2016 03:05,0
51,28/12/2016 00:00,51DXB,DXB,MUC,A0WLR,28/12/2016 12:00,28/12/2016 18:40,,0,28/12/2016 12:00,28/12/2016 18:40,0
52,28/12/2016 00:00,52MUC,MUC,DXB,A0WLR,28/12/2016 20:30,29/12/2016 02:30,,0,28/12/2016 20:30,29/12/2016 02:30,0
1,28/12/2016 00:00,1DXB,DXB,LHR,A0WLS,28/12/2016 03:45,28/12/2016 11:40,,0,28/12/2016 04:00,28/12/2016 11:55,15
2,28/12/2016 00:00,2LHR,LHR,DXB,A0WLS,28/12/2016 13:40,28/12/2016 20:40,,0,28/12/2016 13:40,28/12/2016 20:40,0
11,28/12/2016 00:00,11DXB,DXB,LGW,A0WLT,28/12/2016 22:50,29/12/2016 06:40,,0,28/12/2016 22:50,29/12/2016 06:40,0
139,28/12/2016 00:00,139DXB,DXB,PRG,A0WLT,28/12/2016 04:55,28/12/2016 11:40,,0,28/12/2016 06:10,28/12/2016 12:55,75
140,28/12/2016 00:00,140PRG,PRG,DXB,A0WLT,28/12/2016 14:15,28/12/2016 20:25,,0,28/12/2016 14:30,28/12/2016 20:40,15
384,27/12/2016 00:00,384BKK,BKK,HKG,A0WLU,28/12/2016 06:45,28/12/2016 09:30,,0,28/12/2016 06:45,28/12/2016 09:30,0
385,28/12/2016 00:00,385HKG,HKG,BKK,A0WLU,28/12/2016 13:15,28/12/2016 16:15,,0,28/12/2016 13:15,28/12/2016 16:15,0
385,28/12/2016 00:00,385BKK,BKK,DXB,A0WLU,28/12/2016 18:05,29/12/2016 01:00,,0,28/12/2016 18:05,29/12/2016 01:00,0
31,28/12/2016 00:00,31DXB,DXB,LHR,A0WLV,28/12/2016 08:10,28/12/2016 16:10,,0,28/12/2016 08:10,28/12/2016 16:10,0
32,28/12/2016 00:00,32LHR,LHR,DXB,A0WLV,28/12/2016 19:00,29/12/2016 01:50,,0,28/12/2016 19:00,29/12/2016 01:50,0
7,28/12/2016 00:00,7DXB,DXB,LHR,A0WLW,28/12/2016 23:10,29/12/2016 07:10,,0,28/12/2016 23:10,29/12/2016 07:10,0
372,28/12/2016 00:00,372DXB,DXB,BKK,A0WLW,28/12/2016 05:35,28/12/2016 11:40,,0,28/12/2016 06:10,28/12/2016 12:15,35
373,28/12/2016 00:00,373BKK,BKK,DXB,A0WLW,28/12/2016 13:35,28/12/2016 20:50,,0,28/12/2016 13:50,28/12/2016 21:05,15
149,28/12/2016 00:00,149DXB,DXB,AMS,A0WLX,28/12/2016 11:15,28/12/2016 19:00,,0,28/12/2016 11:15,28/12/2016 19:00,0
150,28/12/2016 00:00,150AMS,AMS,DXB,A0WLX,28/12/2016 21:00,29/12/2016 03:35,,0,28/12/2016 21:00,29/12/2016 03:35,0
375,28/12/2016 00:00,375BKK,BKK,DXB,A0WLX,28/12/2016 02:30,28/12/2016 09:15,,0,28/12/2016 02:30,28/12/2016 09:15,0
225,28/12/2016 00:00,225DXB,DXB,SFO,A0WLY,28/12/2016 04:45,28/12/2016 20:45,,0,28/12/2016 07:03,28/12/2016 23:03,138
54,28/12/2016 00:00,54MUC,MUC,DXB,A0WLZ,28/12/2016 09:10,28/12/2016 15:10,,0,28/12/2016 09:10,28/12/2016 15:10,0
220,28/12/2016 00:00,220MCO,MCO,DXB,A0WMA,28/12/2016 18:30,29/12/2016 08:20,,0,28/12/2016 18:30,29/12/2016 08:20,0
175,28/12/2016 00:00,175DXB,DXB,LED,A0WMB,28/12/2016 05:15,28/12/2016 11:30,,0,28/12/2016 06:10,28/12/2016 12:25,55
176,28/12/2016 00:00,176LED,LED,DXB,A0WMB,28/12/2016 13:35,28/12/2016 19:45,,0,28/12/2016 13:40,28/12/2016 19:50,5
386,28/12/2016 00:00,386DXB,DXB,HKG,A0WMC,28/12/2016 15:10,28/12/2016 22:00,,0,28/12/2016 15:10,28/12/2016 22:00,0
387,28/12/2016 00:00,387HKG,HKG,DXB,A0WMC,28/12/2016 23:35,29/12/2016 08:35,,0,28/12/2016 23:35,29/12/2016 08:35,0
854,28/12/2016 00:00,854KWI,KWI,DXB,A0WMC,28/12/2016 00:45,28/12/2016 02:30,,0,28/12/2016 00:45,28/12/2016 02:30,0
93,28/12/2016 00:00,93DXB,DXB,BLQ,A0WMD,28/12/2016 05:10,28/12/2016 11:45,,0,28/12/2016 06:05,28/12/2016 12:40,55
94,28/12/2016 00:00,94BLQ,BLQ,DXB,A0WMD,28/12/2016 13:30,28/12/2016 19:20,,0,28/12/2016 13:55,28/12/2016 19:45,25
77,28/12/2016 00:00,77DXB,DXB,NCE,A0WME,28/12/2016 04:20,28/12/2016 11:35,,0,28/12/2016 05:15,28/12/2016 12:30,55
78,28/12/2016 00:00,78NCE,NCE,DXB,A0WME,28/12/2016 13:30,28/12/2016 19:45,,0,28/12/2016 13:45,28/12/2016 20:00,15
432,28/12/2016 00:00,432DXB,DXB,SIN,A0WME,28/12/2016 22:35,29/12/2016 05:45,,0,28/12/2016 22:35,29/12/2016 05:45,0
795,28/12/2016 00:00,795DXB,DXB,CKY,A0WMF,28/12/2016 03:15,28/12/2016 13:30,,0,28/12/2016 03:15,28/12/2016 13:30,0
795,28/12/2016 00:00,795CKY,CKY,DKR,A0WMF,28/12/2016 15:10,28/12/2016 16:35,,0,28/12/2016 15:10,28/12/2016 16:35,0
795,28/12/2016 00:00,795DKR,DKR,DXB,A0WMF,28/12/2016 18:05,29/12/2016 03:35,,0,28/12/2016 18:05,29/12/2016 03:35,0
843,28/12/2016 00:00,843DXB,DXB,DOH,A0WMG,28/12/2016 11:10,28/12/2016 12:15,,0,28/12/2016 11:10,28/12/2016 12:15,0
844,28/12/2016 00:00,844DOH,DOH,DXB,A0WMG,28/12/2016 13:40,28/12/2016 14:55,,0,28/12/2016 13:40,28/12/2016 14:55,0
778,28/12/2016 00:00,778DXB,DXB,CPT,A0WMH,28/12/2016 06:50,28/12/2016 16:25,,0,28/12/2016 07:05,28/12/2016 16:40,15
779,28/12/2016 00:00,779CPT,CPT,DXB,A0WMH,28/12/2016 18:00,29/12/2016 03:35,,0,28/12/2016 18:00,29/12/2016 03:35,0
179,28/12/2016 00:00,179DXB,DXB,WAW,A0WMI,28/12/2016 04:05,28/12/2016 10:20,,0,28/12/2016 06:02,28/12/2016 12:17,117
180,28/12/2016 00:00,180WAW,WAW,DXB,A0WMI,28/12/2016 12:25,28/12/2016 18:05,,0,28/12/2016 13:32,28/12/2016 19:12,67
2807,28/12/2016 00:00,2807DXB,DXB,MED,A0WMI,28/12/2016 21:15,29/12/2016 00:10,,0,28/12/2016 21:15,29/12/2016 00:10,0
229,28/12/2016 00:00,229DXB,DXB,SEA,A0WMJ,28/12/2016 05:25,28/12/2016 20:05,,0,28/12/2016 08:04,28/12/2016 22:44,159
571,28/12/2016 00:00,571CCU,CCU,DXB,A0WMK,28/12/2016 05:10,28/12/2016 10:30,,0,28/12/2016 05:10,28/12/2016 10:30,0
905,28/12/2016 00:00,905DXB,DXB,AMM,A0WMK,28/12/2016 18:00,28/12/2016 21:40,,0,28/12/2016 18:00,28/12/2016 21:40,0
906,28/12/2016 00:00,906AMM,AMM,DXB,A0WMK,28/12/2016 23:55,29/12/2016 02:45,,0,28/12/2016 23:55,29/12/2016 02:45,0
729,28/12/2016 00:00,729DXB,DXB,EBB,A0WML,28/12/2016 05:25,28/12/2016 10:50,,0,28/12/2016 06:00,28/12/2016 11:25,35
730,28/12/2016 00:00,730EBB,EBB,DXB,A0WML,28/12/2016 12:20,28/12/2016 17:35,,0,28/12/2016 12:50,28/12/2016 18:05,30
767,28/12/2016 00:00,767DXB,DXB,JNB,A0WML,28/12/2016 19:25,29/12/2016 03:35,,0,28/12/2016 19:25,29/12/2016 03:35,0
783,28/12/2016 00:00,783DXB,DXB,LOS,A0WMM,28/12/2016 06:30,28/12/2016 14:40,,0,28/12/2016 08:06,28/12/2016 16:16,96
784,28/12/2016 00:00,784LOS,LOS,DXB,A0WMM,28/12/2016 17:35,29/12/2016 01:05,,0,28/12/2016 17:35,29/12/2016 01:05,0
763,28/12/2016 00:00,763DXB,DXB,JNB,A0WMN,28/12/2016 06:05,28/12/2016 14:20,,0,28/12/2016 07:00,28/12/2016 15:15,55
764,28/12/2016 00:00,764JNB,JNB,DXB,A0WMN,28/12/2016 17:05,29/12/2016 01:05,,0,28/12/2016 17:05,29/12/2016 01:05,0
976,28/12/2016 00:00,976IKA,IKA,DXB,A0WMN,28/12/2016 02:10,28/12/2016 04:20,,0,28/12/2016 02:10,28/12/2016 04:20,0
845,28/12/2016 00:00,845DXB,DXB,DOH,A0WMO,28/12/2016 18:10,28/12/2016 19:20,,0,28/12/2016 18:10,28/12/2016 19:20,0
846,28/12/2016 00:00,846DOH,DOH,DXB,A0WMO,28/12/2016 20:30,28/12/2016 21:45,,0,28/12/2016 20:30,28/12/2016 21:45,0
871,28/12/2016 00:00,871DXB,DXB,KWI,A0WMO,28/12/2016 08:00,28/12/2016 09:50,,0,28/12/2016 08:00,28/12/2016 09:50,0
872,28/12/2016 00:00,872KWI,KWI,DXB,A0WMO,28/12/2016 11:15,28/12/2016 12:55,,0,28/12/2016 11:15,28/12/2016 12:55,0
765,28/12/2016 00:00,765DXB,DXB,JNB,A0WMP,28/12/2016 10:40,28/12/2016 18:50,,0,28/12/2016 10:40,28/12/2016 18:50,0
766,28/12/2016 00:00,766JNB,JNB,DXB,A0WMP,28/12/2016 20:20,29/12/2016 04:15,,0,28/12/2016 20:20,29/12/2016 04:15,0
837,28/12/2016 00:00,837DXB,DXB,BAH,A0WMP,28/12/2016 04:30,28/12/2016 05:45,,0,28/12/2016 05:05,28/12/2016 06:20,35
838,28/12/2016 00:00,838BAH,BAH,DXB,A0WMP,28/12/2016 06:50,28/12/2016 08:00,,0,28/12/2016 07:25,28/12/2016 08:35,35
221,28/12/2016 00:00,221DXB,DXB,DFW,A0WMQ,28/12/2016 22:50,29/12/2016 15:05,,0,28/12/2016 22:50,29/12/2016 15:05,0
262,28/12/2016 00:00,262GRU,GRU,DXB,A0WMQ,28/12/2016 03:25,28/12/2016 17:15,,0,28/12/2016 03:25,28/12/2016 17:15,0
441,28/12/2016 00:00,441ADL,ADL,DXB,A0WMR,28/12/2016 12:05,29/12/2016 01:15,,0,28/12/2016 12:05,29/12/2016 01:15,0
111,28/12/2016 00:00,111DXB,DXB,BUD,A0WMS,28/12/2016 04:25,28/12/2016 10:40,,0,28/12/2016 07:04,28/12/2016 13:19,159
112,28/12/2016 00:00,112BUD,BUD,DXB,A0WMS,28/12/2016 13:40,28/12/2016 19:05,,0,28/12/2016 14:34,28/12/2016 19:59,54
564,28/12/2016 00:00,564DXB,DXB,BLR,A0WMS,28/12/2016 23:40,29/12/2016 03:20,,0,28/12/2016 23:40,29/12/2016 03:20,0
135,28/12/2016 00:00,135DXB,DXB,VCE,A0WMT,28/12/2016 05:40,28/12/2016 12:20,,0,28/12/2016 06:15,28/12/2016 12:55,35
136,28/12/2016 00:00,136VCE,VCE,DXB,A0WMT,28/12/2016 14:25,28/12/2016 20:15,,0,28/12/2016 14:25,28/12/2016 20:15,0
823,28/12/2016 00:00,823DXB,DXB,DMM,A0WMT,28/12/2016 22:50,29/12/2016 00:15,,0,28/12/2016 22:50,29/12/2016 00:15,0
159,28/12/2016 00:00,159DXB,DXB,OSL,A0WMU,28/12/2016 03:45,28/12/2016 11:00,,0,28/12/2016 04:00,28/12/2016 11:15,15
160,28/12/2016 00:00,160OSL,OSL,DXB,A0WMU,28/12/2016 12:40,28/12/2016 19:25,,0,28/12/2016 12:40,28/12/2016 19:25,0
516,28/12/2016 00:00,516DXB,DXB,DEL,A0WMV,28/12/2016 06:00,28/12/2016 09:15,,0,28/12/2016 06:00,28/12/2016 09:15,0
517,28/12/2016 00:00,517DEL,DEL,DXB,A0WMV,28/12/2016 10:45,28/12/2016 14:35,,0,28/12/2016 10:45,28/12/2016 14:35,0
522,28/12/2016 00:00,522DXB,DXB,TRV,A0WMV,28/12/2016 17:40,28/12/2016 21:40,,0,28/12/2016 17:40,28/12/2016 21:40,0
523,28/12/2016 00:00,523TRV,TRV,DXB,A0WMV,28/12/2016 23:00,29/12/2016 03:15,,0,28/12/2016 23:00,29/12/2016 03:15,0
879,28/12/2016 00:00,879DXB,DXB,DOH,A0WMV,28/12/2016 00:10,28/12/2016 01:25,,0,28/12/2016 00:10,28/12/2016 01:25,0
880,28/12/2016 00:00,880DOH,DOH,DXB,A0WMV,28/12/2016 02:55,28/12/2016 04:05,,0,28/12/2016 02:55,28/12/2016 04:05,0
240,28/12/2016 00:00,240BOS,BOS,DXB,A0WMW,28/12/2016 15:55,29/12/2016 04:10,,0,28/12/2016 15:55,29/12/2016 04:10,0
514,28/12/2016 00:00,514DXB,DXB,DEL,A0WMX,28/12/2016 11:10,28/12/2016 14:25,,0,28/12/2016 11:10,28/12/2016 14:25,0
515,28/12/2016 00:00,515DEL,DEL,DXB,A0WMX,28/12/2016 15:55,28/12/2016 19:55,,0,28/12/2016 15:55,28/12/2016 19:55,0
656,28/12/2016 00:00,656DXB,DXB,MLE,A0WMX,28/12/2016 22:45,29/12/2016 02:50,,0,28/12/2016 22:45,29/12/2016 02:50,0
706,28/12/2016 00:00,706SEZ,SEZ,DXB,A0WMX,28/12/2016 04:35,28/12/2016 09:10,,0,28/12/2016 04:35,28/12/2016 09:10,0
526,28/12/2016 00:00,526DXB,DXB,HYD,A0WMY,28/12/2016 23:45,29/12/2016 03:10,,0,28/12/2016 23:45,29/12/2016 03:10,0
957,28/12/2016 00:00,957DXB,DXB,BEY,A0WMY,28/12/2016 03:30,28/12/2016 08:05,,0,28/12/2016 06:09,28/12/2016 10:44,159
958,28/12/2016 00:00,958BEY,BEY,DXB,A0WMY,28/12/2016 09:45,28/12/2016 13:50,,0,28/12/2016 12:09,28/12/2016 16:14,144
504,28/12/2016 00:00,504DXB,DXB,BOM,A0WMZ,28/12/2016 23:55,29/12/2016 02:55,,0,28/12/2016 23:55,29/12/2016 02:55,0
506,28/12/2016 00:00,506DXB,DXB,BOM,A0WMZ,28/12/2016 05:35,28/12/2016 08:30,,0,28/12/2016 07:11,28/12/2016 10:06,96
507,28/12/2016 00:00,507BOM,BOM,DXB,A0WMZ,28/12/2016 10:00,28/12/2016 13:20,,0,28/12/2016 11:31,28/12/2016 14:51,91
413,28/12/2016 00:00,413CHC,CHC,SYD,A0WNA,28/12/2016 05:45,28/12/2016 09:05,,0,28/12/2016 05:45,28/12/2016 09:05,0
413,28/12/2016 00:00,413SYD,SYD,DXB,A0WNA,28/12/2016 10:45,29/12/2016 01:15,,0,28/12/2016 10:45,29/12/2016 01:15,0
232,28/12/2016 00:00,232IAD,IAD,DXB,A0WNG,28/12/2016 15:25,29/12/2016 04:10,,0,28/12/2016 15:25,29/12/2016 04:10,0
218,28/12/2016 00:00,218LAX,LAX,DXB,A0WNH,28/12/2016 05:30,28/12/2016 21:30,,0,28/12/2016 05:30,28/12/2016 21:30,0
12,28/12/2016 00:00,12LGW,LGW,DXB,A0WNJ,28/12/2016 09:40,28/12/2016 16:35,,0,28/12/2016 09:40,28/12/2016 16:35,0
57,28/12/2016 00:00,57DXB,DXB,DUS,A0WNM,28/12/2016 10:40,28/12/2016 17:55,,0,28/12/2016 10:40,28/12/2016 17:55,0
58,28/12/2016 00:00,58DUS,DUS,DXB,A0WNM,28/12/2016 19:45,29/12/2016 02:15,,0,28/12/2016 19:45,29/12/2016 02:15,0
435,28/12/2016 00:00,435AKL,AKL,BNE,A0WNN,28/12/2016 05:10,28/12/2016 09:00,,0,28/12/2016 05:10,28/12/2016 09:00,0
435,28/12/2016 00:00,435BNE,BNE,DXB,A0WNN,28/12/2016 10:45,29/12/2016 01:20,,0,28/12/2016 10:45,29/12/2016 01:20,0
97,28/12/2016 00:00,97DXB,DXB,FCO,A0WNO,28/12/2016 05:00,28/12/2016 11:40,,0,28/12/2016 06:15,28/12/2016 12:55,75
98,28/12/2016 00:00,98FCO,FCO,DXB,A0WNO,28/12/2016 13:55,28/12/2016 19:50,,0,28/12/2016 14:30,28/12/2016 20:25,35
231,28/12/2016 00:00,231DXB,DXB,IAD,A0WNO,28/12/2016 22:25,29/12/2016 13:10,,0,28/12/2016 22:25,29/12/2016 13:10,0
404,28/12/2016 00:00,404DXB,DXB,SIN,A0WNR,28/12/2016 05:35,28/12/2016 12:55,,0,28/12/2016 07:11,28/12/2016 14:31,96
404,28/12/2016 00:00,404SIN,SIN,MEL,A0WNR,28/12/2016 14:40,28/12/2016 21:50,,0,28/12/2016 16:06,28/12/2016 23:16,86
131,28/12/2016 00:00,131DXB,DXB,DME,A0WNU,28/12/2016 13:30,28/12/2016 18:55,,0,28/12/2016 13:30,28/12/2016 18:55,0
132,28/12/2016 00:00,132DME,DME,DXB,A0WNU,28/12/2016 20:55,29/12/2016 02:20,,0,28/12/2016 20:55,29/12/2016 02:20,0
380,28/12/2016 00:00,380DXB,DXB,HKG,A0WVA,28/12/2016 06:05,28/12/2016 13:05,,0,28/12/2016 07:00,28/12/2016 14:00,55
