,flt_id,fltNum,depStn,arrStn,utcSTD,utcSTA,cancelled,utcEstOUT,utcEstIN,utcATD,utcATA,first,business,coach,ac_registration,new_flt_id
1382,FL-EK-0614-20161228-DXB-ISB-0,614,DXB,ISB,2016-12-28 15:35:00,2016-12-28 18:35:00,False,2016-12-28 15:35:00,2016-12-28 18:35:00,,,0,34,388,A0WCZ,20161228
1383,FL-EK-0803-20161230-DXB-JED-0,803,DXB,JED,2016-12-30 12:10:00,2016-12-30 15:20:00,False,2016-12-30 12:10:00,2016-12-30 15:20:00,,,2,18,230,A0WDI,20161230
1384,FL-EK-0184-20161229-BRU-DXB-0,184,BRU,DXB,2016-12-29 13:25:00,2016-12-29 20:05:00,False,2016-12-29 13:25:00,2016-12-29 20:05:00,,,8,42,307,A0WCD,20161229
1385,FL-EK-0418-20161228-SYD-AKL-0,418,SYD,AKL,2016-12-28 23:40:00,2016-12-29 02:55:00,False,2016-12-28 23:40:00,2016-12-29 02:55:00,,,3,10,150,A0WVK,20161228
1386,FL-EK-0102-20161227-MXP-DXB-0,102,MXP,DXB,2016-12-27 09:10:00,2016-12-27 15:20:00,False,2016-12-27 09:10:00,2016-12-27 15:20:00,27/12/2016 09:10,,0,41,382,A0WWR,20161227
1387,FL-EK-0398-20161230-DXB-DPS-0,398,DXB,DPS,2016-12-30 04:55:00,2016-12-30 14:00:00,False,2016-12-30 04:55:00,2016-12-30 14:00:00,,,0,36,370,A0WGG,20161230
1388,FL-EK-0003-20161227-DXB-LHR-0,3,DXB,LHR,2016-12-27 10:30:00,2016-12-27 18:20:00,False,2016-12-27 10:30:00,2016-12-27 18:20:00,27/12/2016 10:30,,7,56,418,A0WLQ,20161227
1389,FL-EK-0218-20161229-LAX-DXB-0,218,LAX,DXB,2016-12-29 05:30:00,2016-12-29 21:30:00,False,2016-12-29 05:30:00,2016-12-29 21:30:00,,,8,43,381,A0WVL,20161229
1390,FL-EK-0421-20161229-PER-DXB-0,421,PER,DXB,2016-12-29 14:20:00,2016-12-30 01:25:00,False,2016-12-29 14:20:00,2016-12-30 01:25:00,,,3,58,391,A0WLC,20161229
1391,FL-EK-0846-20161229-DOH-DXB-0,846,DOH,DXB,2016-12-29 20:30:00,2016-12-29 21:45:00,False,2016-12-29 20:30:00,2016-12-29 21:45:00,,,0,31,288,A0WGO,20161229
1392,FL-EK-0074-20161230-CDG-DXB-0,74,CDG,DXB,2016-12-30 13:25:00,2016-12-30 20:15:00,False,2016-12-30 13:25:00,2016-12-30 20:15:00,,,5,69,412,A0WFU,20161230
1393,FL-EK-0326-20161229-DXB-INC-0,326,DXB,INC,2016-12-29 22:50:00,2016-12-30 05:45:00,False,2016-12-29 22:50:00,2016-12-30 05:45:00,,,0,1,93,A0WIG,20161229
1394,FL-EK-0901-20161229-DXB-AMM-0,901,DXB,AMM,2016-12-29 04:00:00,2016-12-29 07:40:00,False,2016-12-29 04:00:00,2016-12-29 07:40:00,,,2,18,207,A0WGS,20161229
1395,FL-EK-0001-20161228-DXB-LHR-0,1,DXB,LHR,2016-12-28 03:45:00,2016-12-28 11:40:00,False,2016-12-28 03:45:00,2016-12-28 11:40:00,,,11,65,411,A0WLS,20161228
1396,FL-EK-0127-20161229-DXB-VIE-0,127,DXB,VIE,2016-12-29 05:00:00,2016-12-29 11:25:00,False,2016-12-29 05:00:00,2016-12-29 11:25:00,,,7,22,187,A0WVT,20161229
1397,FL-EK-0049-20161230-DXB-MUC-0,49,DXB,MUC,2016-12-30 04:40:00,2016-12-30 11:30:00,False,2016-12-30 04:40:00,2016-12-30 11:30:00,,,3,52,280,A0WFF,20161230
1398,FL-EK-0778-20161228-DXB-CPT-0,778,DXB,CPT,2016-12-28 06:50:00,2016-12-28 16:25:00,False,2016-12-28 06:50:00,2016-12-28 16:25:00,,,6,41,271,A0WMH,20161228
1399,FL-EK-0374-20161229-DXB-BKK-0,374,DXB,BKK,2016-12-29 18:35:00,2016-12-30 00:35:00,False,2016-12-29 18:35:00,2016-12-30 00:35:00,,,8,63,405,A0WFA,20161229
1400,FL-EK-0307-20161230-PEK-DXB-0,307,PEK,DXB,2016-12-30 15:40:00,2016-12-31 00:20:00,False,2016-12-30 15:40:00,2016-12-31 00:20:00,,,7,50,370,A0WFY,20161230
1401,FL-EK-0641-20161231-KBL-DXB-0,641,KBL,DXB,2016-12-31 12:00:00,2016-12-31 15:05:00,False,2016-12-31 12:00:00,2016-12-31 15:05:00,,,0,6,164,A0WGP,20161231
1402,FL-EK-0836-20161227-BAH-DXB-0,836,BAH,DXB,2016-12-27 00:45:00,2016-12-27 02:00:00,False,2016-12-27 05:45:00,2016-12-27 07:00:00,27/12/2016 00:45,27/12/2016 02:00,0,3,132,A0WBP,20161227
1403,FL-EK-0148-20161229-AMS-DXB-0,148,AMS,DXB,2016-12-29 13:30:00,2016-12-29 20:15:00,False,2016-12-29 13:30:00,2016-12-29 20:15:00,,,13,72,422,A0WLV,20161229
1404,FL-EK-0334-20161229-DXB-MNL-0,334,DXB,MNL,2016-12-29 06:20:00,2016-12-29 14:30:00,False,2016-12-29 06:20:00,2016-12-29 14:30:00,,,0,31,363,A0WWD,20161229
1405,FL-EK-0788-20161228-ABJ-ACC-0,788,ABJ,ACC,2016-12-28 16:05:00,2016-12-28 17:10:00,False,2016-12-28 16:05:00,2016-12-28 17:10:00,,,3,10,150,A0WCR,20161228
1406,FL-EK-0386-20161231-DXB-HKG-0,386,DXB,HKG,2016-12-31 15:10:00,2016-12-31 22:00:00,False,2016-12-31 15:10:00,2016-12-31 22:00:00,,,3,7,203,A0WWT,20161231
1407,FL-EK-0640-20161227-DXB-KBL-0,640,DXB,KBL,2016-12-27 05:55:00,2016-12-27 08:45:00,False,2016-12-27 07:20:00,2016-12-27 10:10:00,27/12/2016 05:55,27/12/2016 08:45,0,2,84,A0WMB,20161227
1408,FL-EK-0839-20161227-DXB-BAH-0,839,DXB,BAH,2016-12-27 12:20:00,2016-12-27 13:40:00,False,2016-12-27 12:20:00,2016-12-27 13:40:00,,,6,21,205,A0WDC,20161227
1409,FL-EK-0967-20161228-DXB-MHD-0,967,DXB,MHD,2016-12-28 03:20:00,2016-12-28 05:40:00,False,2016-12-28 03:20:00,2016-12-28 05:40:00,,,0,9,98,A0WGY,20161228
1410,FL-EK-0086-20161229-ZRH-DXB-0,86,ZRH,DXB,2016-12-29 20:55:00,2016-12-30 03:20:00,False,2016-12-29 20:55:00,2016-12-30 03:20:00,,,5,56,300,A0WNH,20161229
1411,FL-EK-0659-20161231-MLE-DXB-0,659,MLE,DXB,2016-12-31 06:10:00,2016-12-31 10:20:00,False,2016-12-31 06:10:00,2016-12-31 10:20:00,,,1,26,184,A0WGJ,20161231
1412,FL-EK-0011-20161228-DXB-LGW-0,11,DXB,LGW,2016-12-28 22:50:00,2016-12-29 06:40:00,False,2016-12-28 22:50:00,2016-12-29 06:40:00,,,6,60,396,A0WLT,20161228
1413,FL-EK-0203-20161231-DXB-JFK-0,203,DXB,JFK,2016-12-31 22:35:00,2017-01-01 13:15:00,False,2016-12-31 22:35:00,2017-01-01 13:15:00,,,8,64,391,A0WLH,20161231
1414,FL-EK-0424-20161231-DXB-PER-0,424,DXB,PER,2016-12-31 06:45:00,2016-12-31 17:35:00,False,2016-12-31 06:45:00,2016-12-31 17:35:00,,,1,22,157,A0WNN,20161231
1415,FL-EK-0010-20161227-LGW-DXB-0,10,LGW,DXB,2016-12-27 20:25:00,2016-12-28 03:20:00,False,2016-12-27 20:25:00,2016-12-28 03:20:00,,,11,74,411,A0WVT,20161227
1416,FL-EK-0947-20161231-DXB-BSR-0,947,DXB,BSR,2016-12-31 09:55:00,2016-12-31 11:50:00,False,2016-12-31 09:55:00,2016-12-31 11:50:00,,,0,4,48,A0WDS,20161231
1417,FL-EK-0705-20161228-DXB-SEZ-0,705,DXB,SEZ,2016-12-28 22:30:00,2016-12-29 03:05:00,False,2016-12-28 22:30:00,2016-12-29 03:05:00,,,8,43,247,A0WCH,20161228
1418,FL-EK-0859-20161228-DXB-KWI-0,859,DXB,KWI,2016-12-28 16:50:00,2016-12-28 18:40:00,False,2016-12-28 16:50:00,2016-12-28 18:40:00,,,3,29,235,A0WCU,20161228
1419,FL-EK-0052-20161229-MUC-DXB-0,52,MUC,DXB,2016-12-29 20:30:00,2016-12-30 02:30:00,False,2016-12-29 20:30:00,2016-12-30 02:30:00,,,14,75,420,A0WFM,20161229
1420,FL-EK-0406-20161227-MEL-AKL-0,406,MEL,AKL,2016-12-27 21:10:00,2016-12-28 00:45:00,False,2016-12-27 22:00:00,2016-12-28 01:35:00,,,0,52,268,A0WLA,20161227
1421,FL-EK-0749-20161227-MLA-DXB-0,749,MLA,DXB,2016-12-27 14:30:00,2016-12-27 19:35:00,False,2016-12-27 14:30:00,2016-12-27 19:35:00,,,9,20,132,A0WBI,20161227
1422,FL-EK-0957-20161227-DXB-BEY-0,957,DXB,BEY,2016-12-27 03:30:00,2016-12-27 08:05:00,False,2016-12-27 03:30:00,2016-12-27 08:05:00,27/12/2016 03:30,27/12/2016 08:05,3,21,138,A0WWU,20161227
1423,FL-EK-0384-20161231-BKK-HKG-0,384,BKK,HKG,2016-12-31 06:45:00,2016-12-31 09:30:00,False,2016-12-31 06:45:00,2016-12-31 09:30:00,,,9,68,356,A0WFM,20161231
1424,FL-EK-0183-20161229-DXB-BRU-0,183,DXB,BRU,2016-12-29 04:20:00,2016-12-29 11:45:00,False,2016-12-29 04:20:00,2016-12-29 11:45:00,,,4,27,180,A0WCD,20161229
1425,FL-EK-0211-20161228-DXB-IAH-0,211,DXB,IAH,2016-12-28 05:05:00,2016-12-28 21:50:00,False,2016-12-28 05:05:00,2016-12-28 21:50:00,,,1,38,262,A0WDE,20161228
1426,FL-EK-0412-20161229-SYD-CHC-0,412,SYD,CHC,2016-12-29 21:45:00,2016-12-30 00:50:00,False,2016-12-29 21:45:00,2016-12-30 00:50:00,,,0,7,204,A0WNN,20161229
1427,FL-EK-0600-20161228-DXB-KHI-0,600,DXB,KHI,2016-12-28 03:30:00,2016-12-28 05:35:00,False,2016-12-28 03:30:00,2016-12-28 05:35:00,,,0,13,333,A0WBB,20161228
1428,FL-EK-0319-20161229-NRT-DXB-0,319,NRT,DXB,2016-12-29 13:00:00,2016-12-30 00:50:00,False,2016-12-29 13:00:00,2016-12-30 00:50:00,,,5,31,294,A0WDQ,20161229
1429,FL-EK-0543-20161230-MAA-DXB-0,543,MAA,DXB,2016-12-30 22:00:00,2016-12-31 02:20:00,False,2016-12-30 22:00:00,2016-12-31 02:20:00,,,0,38,360,A0WWD,20161230
1430,FL-EK-0084-20161228-GVA-DXB-0,84,GVA,DXB,2016-12-28 19:40:00,2016-12-29 02:05:00,False,2016-12-28 19:40:00,2016-12-29 02:05:00,,,4,32,117,A0WGT,20161228
1431,FL-EK-0612-20161230-DXB-ISB-0,612,DXB,ISB,2016-12-30 02:45:00,2016-12-30 05:50:00,False,2016-12-30 02:45:00,2016-12-30 05:50:00,,,0,34,382,A0WCI,20161230
1432,FL-EK-0941-20161231-DXB-BGW-0,941,DXB,BGW,2016-12-31 04:00:00,2016-12-31 06:40:00,False,2016-12-31 04:00:00,2016-12-31 06:40:00,,,0,7,177,A0WDH,20161231
1433,FL-EK-0657-20161231-MLE-DXB-0,657,MLE,DXB,2016-12-31 04:15:00,2016-12-31 08:25:00,False,2016-12-31 04:15:00,2016-12-31 08:25:00,,,6,25,148,A0WCQ,20161231
1434,FL-EK-0971-20161230-DXB-IKA-0,971,DXB,IKA,2016-12-30 03:50:00,2016-12-30 06:10:00,False,2016-12-30 03:50:00,2016-12-30 06:10:00,,,0,26,119,A0WBE,20161230
1435,FL-EK-0863-20161231-MCT-DXB-0,863,MCT,DXB,2016-12-31 06:50:00,2016-12-31 07:55:00,False,2016-12-31 06:50:00,2016-12-31 07:55:00,,,0,7,221,A0WWH,20161231
1436,FL-EK-0163-20161229-DXB-DUB-0,163,DXB,DUB,2016-12-29 10:35:00,2016-12-29 18:55:00,False,2016-12-29 10:35:00,2016-12-29 18:55:00,,,0,16,148,A0WGB,20161229
1437,FL-EK-0787-20161227-ACC-ABJ-0,787,ACC,ABJ,2016-12-27 13:25:00,2016-12-27 14:25:00,False,2016-12-27 13:25:00,2016-12-27 14:25:00,,,0,1,14,A0WIW,20161227
1438,FL-EK-0862-20161228-DXB-MCT-0,862,DXB,MCT,2016-12-28 04:30:00,2016-12-28 05:45:00,False,2016-12-28 04:30:00,2016-12-28 05:45:00,,,2,12,101,A0WIW,20161228
1439,FL-EK-0237-20161231-DXB-BOS-0,237,DXB,BOS,2016-12-31 04:40:00,2016-12-31 19:00:00,False,2016-12-31 04:40:00,2016-12-31 19:00:00,,,3,22,303,A0WDY,20161231
1440,FL-EK-0976-20161231-IKA-DXB-0,976,IKA,DXB,2016-12-31 02:10:00,2016-12-31 04:20:00,False,2016-12-31 02:10:00,2016-12-31 04:20:00,,,3,10,150,A0WGN,20161231
1441,FL-EK-0132-20161231-DME-DXB-0,132,DME,DXB,2016-12-31 20:55:00,2017-01-01 02:20:00,False,2016-12-31 20:55:00,2017-01-01 02:20:00,,,13,74,421,A0WNJ,20161231
1442,FL-EK-0262-20161231-GRU-DXB-0,262,GRU,DXB,2016-12-31 03:25:00,2016-12-31 17:15:00,False,2016-12-31 03:25:00,2016-12-31 17:15:00,,,6,28,293,A0WDA,20161231
1443,FL-EK-0393-20161230-SGN-DXB-0,393,SGN,DXB,2016-12-30 16:55:00,2016-12-31 00:25:00,False,2016-12-30 16:55:00,2016-12-31 00:25:00,,,0,26,366,A0WWT,20161230
1444,FL-EK-0547-20161230-MAA-DXB-0,547,MAA,DXB,2016-12-30 16:10:00,2016-12-30 20:45:00,False,2016-12-30 16:10:00,2016-12-30 20:45:00,,,1,32,298,A0WMH,20161230
1445,FL-EK-0158-20161231-ARN-DXB-0,158,ARN,DXB,2016-12-31 12:35:00,2016-12-31 18:55:00,False,2016-12-31 12:35:00,2016-12-31 18:55:00,,,7,42,305,A0WMX,20161231
1446,FL-EK-0649-20161228-CMB-DXB-0,649,CMB,DXB,2016-12-28 16:35:00,2016-12-28 21:05:00,False,2016-12-28 16:35:00,2016-12-28 21:05:00,,,3,32,305,A0WCL,20161228
1447,FL-EK-0144-20161229-MAD-DXB-0,144,MAD,DXB,2016-12-29 20:40:00,2016-12-30 03:40:00,False,2016-12-29 20:40:00,2016-12-30 03:40:00,,,8,42,304,A0WCJ,20161229
1448,FL-EK-0221-20161229-DXB-DFW-0,221,DXB,DFW,2016-12-29 22:50:00,2016-12-30 15:05:00,False,2016-12-29 22:50:00,2016-12-30 15:05:00,,,0,33,239,A0WDU,20161229
1449,FL-EK-0384-20161230-BKK-HKG-0,384,BKK,HKG,2016-12-30 06:45:00,2016-12-30 09:30:00,False,2016-12-30 06:45:00,2016-12-30 09:30:00,,,8,75,386,A0WFP,20161230
1450,FL-EK-0822-20161228-DMM-DXB-0,822,DMM,DXB,2016-12-28 20:00:00,2016-12-28 21:30:00,False,2016-12-28 20:00:00,2016-12-28 21:30:00,,,0,12,296,A0WDK,20161228
1451,FL-EK-0327-20161230-INC-DXB-0,327,INC,DXB,2016-12-30 16:20:00,2016-12-31 00:30:00,False,2016-12-30 16:20:00,2016-12-31 00:30:00,,,0,3,215,A0WIG,20161230
1452,FL-EK-0161-20161227-DXB-DUB-0,161,DXB,DUB,2016-12-27 03:00:00,2016-12-27 11:20:00,False,2016-12-27 03:00:00,2016-12-27 11:20:00,27/12/2016 03:00,27/12/2016 11:20,0,19,232,A0WWA,20161227
1453,FL-EK-0957-20161229-DXB-BEY-0,957,DXB,BEY,2016-12-29 03:30:00,2016-12-29 08:05:00,False,2016-12-29 03:30:00,2016-12-29 08:05:00,,,6,20,117,A0WWF,20161229
1454,FL-EK-0215-20161227-DXB-LAX-0,215,DXB,LAX,2016-12-27 04:30:00,2016-12-27 20:45:00,False,2016-12-27 04:30:00,2016-12-27 20:45:00,27/12/2016 04:30,,8,63,352,A0WLD,20161227
1455,FL-EK-0044-20161228-FRA-DXB-0,44,FRA,DXB,2016-12-28 08:40:00,2016-12-28 15:00:00,False,2016-12-28 08:40:00,2016-12-28 15:00:00,,,0,40,385,A0WWA,20161228
1456,FL-EK-0204-20161227-JFK-DXB-0,204,JFK,DXB,2016-12-27 15:40:00,2016-12-28 04:10:00,False,2016-12-27 15:40:00,2016-12-28 04:10:00,,,13,70,392,A0WVA,20161227
1457,FL-EK-0370-20161229-DXB-BKK-0,370,DXB,BKK,2016-12-29 07:45:00,2016-12-29 13:50:00,False,2016-12-29 07:45:00,2016-12-29 13:50:00,,,0,35,367,A0WGH,20161229
1458,FL-EK-0413-20161230-CHC-SYD-0,413,CHC,SYD,2016-12-30 05:45:00,2016-12-30 09:05:00,False,2016-12-30 05:45:00,2016-12-30 09:05:00,,,3,10,150,A0WNN,20161230
1459,FL-EK-0654-20161227-DXB-CMB-0,654,DXB,CMB,2016-12-27 05:05:00,2016-12-27 09:20:00,False,2016-12-27 07:05:00,2016-12-27 11:20:00,27/12/2016 05:05,27/12/2016 09:20,3,43,316,A0WMM,20161227
1460,FL-EK-0876-20161229-KWI-DXB-0,876,KWI,DXB,2016-12-29 16:30:00,2016-12-29 18:20:00,False,2016-12-29 16:30:00,2016-12-29 18:20:00,,,6,39,297,A0WWL,20161229
1461,FL-EK-0147-20161230-DXB-AMS-0,147,DXB,AMS,2016-12-30 04:10:00,2016-12-30 11:40:00,False,2016-12-30 04:10:00,2016-12-30 11:40:00,,,0,52,279,A0WLZ,20161230
1462,FL-EK-0208-20161229-JFK-DXB-0,208,JFK,DXB,2016-12-29 21:35:00,2016-12-30 10:05:00,False,2016-12-29 21:35:00,2016-12-30 10:05:00,,,3,55,390,A0WLI,20161229
1463,FL-EK-0708-20161228-SEZ-DXB-0,708,SEZ,DXB,2016-12-28 19:50:00,2016-12-29 00:20:00,False,2016-12-28 19:50:00,2016-12-29 00:20:00,,,3,10,150,A0WGR,20161228
1464,FL-EK-0649-20161227-CMB-DXB-0,649,CMB,DXB,2016-12-27 16:35:00,2016-12-27 21:05:00,False,2016-12-27 16:35:00,2016-12-27 21:05:00,,,1,24,212,A0WCH,20161227
1465,FL-EK-0730-20161231-EBB-DXB-0,730,EBB,DXB,2016-12-31 12:20:00,2016-12-31 17:35:00,False,2016-12-31 12:20:00,2016-12-31 17:35:00,,,0,29,187,A0WMZ,20161231
1466,FL-EK-0826-20161231-DMM-DXB-0,826,DMM,DXB,2016-12-31 14:55:00,2016-12-31 16:20:00,False,2016-12-31 14:55:00,2016-12-31 16:20:00,,,1,8,117,A0WGI,20161231
1467,FL-EK-0020-20161229-MAN-DXB-0,20,MAN,DXB,2016-12-29 20:35:00,2016-12-30 03:45:00,False,2016-12-29 20:35:00,2016-12-30 03:45:00,,,0,57,543,A0WVS,20161229
1468,FL-EK-0056-20161229-DUS-DXB-0,56,DUS,DXB,2016-12-29 13:40:00,2016-12-29 20:15:00,False,2016-12-29 13:40:00,2016-12-29 20:15:00,,,12,74,424,A0WNK,20161229
1469,FL-EK-0942-20161228-BGW-DXB-0,942,BGW,DXB,2016-12-28 08:30:00,2016-12-28 10:45:00,False,2016-12-28 08:30:00,2016-12-28 10:45:00,,,1,20,201,A0WCU,20161228
1470,FL-EK-0776-20161230-DUR-DXB-0,776,DUR,DXB,2016-12-30 17:10:00,2016-12-31 01:25:00,False,2016-12-30 17:10:00,2016-12-31 01:25:00,,,0,41,378,A0WCM,20161230
1471,FL-EK-0141-20161230-DXB-MAD-0,141,DXB,MAD,2016-12-30 03:25:00,2016-12-30 11:40:00,False,2016-12-30 03:25:00,2016-12-30 11:40:00,,,6,47,268,A0WVE,20161230
1472,FL-EK-0176-20161231-LED-DXB-0,176,LED,DXB,2016-12-31 13:35:00,2016-12-31 19:45:00,False,2016-12-31 13:35:00,2016-12-31 19:45:00,,,0,40,378,A0WCO,20161231
1473,FL-EK-0350-20161228-DXB-BKK-0,350,DXB,BKK,2016-12-28 16:15:00,2016-12-28 22:20:00,False,2016-12-28 16:15:00,2016-12-28 22:20:00,,,0,36,354,A0WCK,20161228
1474,FL-EK-0212-20161231-IAH-DXB-0,212,IAH,DXB,2016-12-31 00:40:00,2016-12-31 15:20:00,False,2016-12-31 00:40:00,2016-12-31 15:20:00,,,2,26,270,A0WDQ,20161231
1475,FL-EK-0322-20161228-DXB-ICN-0,322,DXB,ICN,2016-12-28 23:30:00,2016-12-29 07:50:00,False,2016-12-28 23:30:00,2016-12-29 07:50:00,,,1,22,185,A0WFB,20161228
1476,FL-EK-0979-20161231-DXB-IKA-0,979,DXB,IKA,2016-12-31 12:10:00,2016-12-31 14:30:00,False,2016-12-31 12:10:00,2016-12-31 14:30:00,,,0,11,79,A0WMI,20161231
1477,FL-EK-0222-20161231-DFW-DXB-0,222,DFW,DXB,2016-12-31 17:25:00,2017-01-01 07:55:00,False,2016-12-31 17:25:00,2017-01-01 07:55:00,,,0,10,227,A0WDI,20161231
1478,FL-EK-0228-20161229-SEA-DXB-0,228,SEA,DXB,2016-12-29 17:00:00,2016-12-30 07:30:00,False,2016-12-29 17:00:00,2016-12-30 07:30:00,,,2,22,219,A0WDD,20161229
1479,FL-EK-0405-20161227-SIN-DXB-0,405,SIN,DXB,2016-12-27 17:20:00,2016-12-28 00:30:00,False,2016-12-27 17:20:00,2016-12-28 00:30:00,,,3,46,376,A0WVU,20161227
1480,FL-EK-0421-20161231-PER-DXB-0,421,PER,DXB,2016-12-31 14:20:00,2017-01-01 01:25:00,False,2016-12-31 14:20:00,2017-01-01 01:25:00,,,4,56,379,A0WNU,20161231
1481,FL-EK-0822-20161230-DMM-DXB-0,822,DMM,DXB,2016-12-30 20:00:00,2016-12-30 21:30:00,False,2016-12-30 20:00:00,2016-12-30 21:30:00,,,0,7,260,A0WWX,20161230
1482,FL-EK-0108-20161229-LCA-DXB-0,108,LCA,DXB,2016-12-29 17:30:00,2016-12-29 21:25:00,False,2016-12-29 17:30:00,2016-12-29 21:25:00,,,7,22,156,A0WCU,20161229
1483,FL-EK-0546-20161231-DXB-MAA-0,546,DXB,MAA,2016-12-31 10:45:00,2016-12-31 14:40:00,False,2016-12-31 10:45:00,2016-12-31 14:40:00,,,1,18,279,A0WMY,20161231
1484,FL-EK-0141-20161229-DXB-MAD-0,141,DXB,MAD,2016-12-29 03:25:00,2016-12-29 11:40:00,False,2016-12-29 03:25:00,2016-12-29 11:40:00,,,3,39,308,A0WVU,20161229
1485,FL-EK-0418-20161228-DXB-BKK-0,418,DXB,BKK,2016-12-28 04:55:00,2016-12-28 10:55:00,False,2016-12-28 04:55:00,2016-12-28 10:55:00,,,12,37,140,A0WVK,20161228
1486,FL-EK-0880-20161229-DOH-DXB-0,880,DOH,DXB,2016-12-29 02:55:00,2016-12-29 04:05:00,False,2016-12-29 02:55:00,2016-12-29 04:05:00,,,3,10,150,A0WBC,20161229
1487,FL-EK-0803-20161227-DXB-JED-0,803,DXB,JED,2016-12-27 12:10:00,2016-12-27 15:20:00,False,2016-12-27 12:10:00,2016-12-27 15:20:00,,,6,40,302,A0WDI,20161227
1488,FL-EK-0819-20161229-DXB-RUH-0,819,DXB,RUH,2016-12-29 03:00:00,2016-12-29 05:00:00,False,2016-12-29 03:00:00,2016-12-29 05:00:00,,,1,10,64,A0WWH,20161229
1489,FL-EK-0533-20161228-COK-DXB-0,533,COK,DXB,2016-12-28 23:00:00,2016-12-29 03:05:00,False,2016-12-28 23:00:00,2016-12-29 03:05:00,,,8,41,213,A0WIR,20161228
1490,FL-EK-0725-20161227-DXB-DAR-0,725,DXB,DAR,2016-12-27 06:30:00,2016-12-27 12:00:00,False,2016-12-27 06:30:00,2016-12-27 12:00:00,27/12/2016 06:30,,4,33,283,A0WGI,20161227
1491,FL-EK-0005-20161229-DXB-LHR-0,5,DXB,LHR,2016-12-29 12:05:00,2016-12-29 20:00:00,False,2016-12-29 12:05:00,2016-12-29 20:00:00,,,7,71,410,A0WFT,20161229
1492,FL-EK-0508-20161229-DXB-BOM-0,508,DXB,BOM,2016-12-29 12:00:00,2016-12-29 15:05:00,False,2016-12-29 12:00:00,2016-12-29 15:05:00,,,7,37,193,A0WIK,20161229
1493,FL-EK-0757-20161229-DXB-ALG-0,757,DXB,ALG,2016-12-29 04:10:00,2016-12-29 11:40:00,False,2016-12-29 04:10:00,2016-12-29 11:40:00,,,7,24,187,A0WWU,20161229
1494,FL-EK-0849-20161231-DXB-DOH-0,849,DXB,DOH,2016-12-31 12:50:00,2016-12-31 14:00:00,False,2016-12-31 12:50:00,2016-12-31 14:00:00,,,1,29,194,A0WDU,20161231
1495,FL-EK-0413-20161231-CHC-SYD-0,413,CHC,SYD,2016-12-31 05:45:00,2016-12-31 09:05:00,False,2016-12-31 05:45:00,2016-12-31 09:05:00,,,3,10,150,A0WNO,20161231
1496,FL-EK-0345-20161229-KUL-DXB-0,345,KUL,DXB,2016-12-29 02:15:00,2016-12-29 09:20:00,False,2016-12-29 02:15:00,2016-12-29 09:20:00,,,0,26,201,A0WWT,20161229
1497,FL-EK-0043-20161228-DXB-FRA-0,43,DXB,FRA,2016-12-28 23:20:00,2016-12-29 06:35:00,False,2016-12-28 23:20:00,2016-12-29 06:35:00,,,0,9,235,A0WGO,20161228
1498,FL-EK-0229-20161231-DXB-SEA-0,229,DXB,SEA,2016-12-31 05:25:00,2016-12-31 20:05:00,False,2016-12-31 05:25:00,2016-12-31 20:05:00,,,2,22,295,A0WMR,20161231
1499,FL-EK-0863-20161230-MCT-DXB-0,863,MCT,DXB,2016-12-30 06:50:00,2016-12-30 07:55:00,False,2016-12-30 06:50:00,2016-12-30 07:55:00,,,0,20,276,A0WBY,20161230
1500,FL-EK-0012-20161231-LGW-DXB-0,12,LGW,DXB,2016-12-31 09:40:00,2016-12-31 16:35:00,False,2016-12-31 09:40:00,2016-12-31 16:35:00,,,5,67,364,A0WLZ,20161231
1501,FL-EK-0544-20161230-DXB-MAA-0,544,DXB,MAA,2016-12-30 22:50:00,2016-12-31 02:45:00,False,2016-12-30 22:50:00,2016-12-31 02:45:00,,,9,30,299,A0WWG,20161230
1502,FL-EK-0122-20161227-IST-DXB-0,122,IST,DXB,2016-12-27 17:05:00,2016-12-27 21:20:00,False,2016-12-27 17:05:00,2016-12-27 21:20:00,,,0,34,287,A0WDN,20161227
1503,FL-EK-0212-20161227-IAH-DXB-0,212,IAH,DXB,2016-12-27 00:40:00,2016-12-27 15:20:00,False,2016-12-27 00:40:00,2016-12-27 15:20:00,27/12/2016 00:40,,4,41,295,A0WMJ,20161227
1504,FL-EK-0419-20161230-SYD-BKK-0,419,SYD,BKK,2016-12-30 08:50:00,2016-12-30 18:10:00,False,2016-12-30 08:50:00,2016-12-30 18:10:00,,,3,10,150,A0WFW,20161230
1505,FL-EK-0583-20161229-DAC-DXB-0,583,DAC,DXB,2016-12-29 05:50:00,2016-12-29 11:15:00,False,2016-12-29 05:50:00,2016-12-29 11:15:00,,,0,23,371,A0WGG,20161229
1506,FL-EK-0901-20161227-DXB-AMM-0,901,DXB,AMM,2016-12-27 04:00:00,2016-12-27 07:40:00,False,2016-12-27 07:12:00,2016-12-27 10:52:00,27/12/2016 04:00,27/12/2016 07:40,1,31,217,A0WIK,20161227
1507,FL-EK-0201-20161230-DXB-JFK-0,201,DXB,JFK,2016-12-30 04:30:00,2016-12-30 18:55:00,False,2016-12-30 04:30:00,2016-12-30 18:55:00,,,9,47,371,A0WLH,20161230
1508,FL-EK-0214-20161231-FLL-DXB-0,214,FLL,DXB,2016-12-31 01:20:00,2016-12-31 15:40:00,False,2016-12-31 01:20:00,2016-12-31 15:40:00,,,5,31,205,A0WIU,20161231
